direction,entry,exit,pnl,bars,exit_reason
LONG,0.01063,0.01073257142857143,0.008649240693455185,9,TP
SHORT,0.01063,0.01068407142857143,-0.00606093851327416,6,SL
SHORT,0.0106,0.0106485,-0.005554632107808598,2,SL
LONG,0.010702,0.010805428571428572,0.008664415196091624,2,TP
LONG,0.010767,0.010876714285714286,0.00918986585996906,1,TP
LONG,0.010874,0.0108135,-0.0065637299981606825,1,SL
SHORT,0.010772,0.010835785714285714,-0.006886579521558799,2,SL
LONG,0.010815,0.010945714285714286,0.011086387953239574,13,TP
SHORT,0.010808,0.01087192857142857,-0.006880150058801381,8,SL
LONG,0.01083,0.010949,0.009987996306556002,11,TP
SHORT,0.010819,0.010878,-0.006423791138076894,5,SL
LONG,0.010833,0.010949285714285715,0.009734396223180508,6,TP
LONG,0.01097,0.011060857142857143,0.007282328428180774,3,TP
LONG,0.011041,0.011129142857142858,0.006983231332565621,4,TP
LONG,0.011077,0.011167571428571428,0.007176530520125347,3,TP
LONG,0.011104,0.011195285714285713,0.007220975710168776,2,TP
LONG,0.011123,0.011215571428571427,0.007322523471314236,5,TP
LONG,0.011134,0.01123442857142857,0.008019990248659181,4,TP
LONG,0.011191,0.011302714285714286,0.008982511456910536,5,TP
SHORT,0.011171,0.011227642857142858,-0.006044946465038502,2,SL
SHORT,0.011211,0.011269642857142857,-0.006203612739660857,1,SL
LONG,0.01135,0.011484285714285714,0.010831340465701556,1,TP
LONG,0.011475,0.01139907142857143,-0.007616868969810064,15,SL
LONG,0.011482,0.011405571428571428,-0.007656381416876078,14,SL
SHORT,0.011473,0.0115545,-0.008053528928123277,1,SL
LONG,0.011533,0.01144792857142857,-0.008376348614534734,2,SL
SHORT,0.01148,0.011568785714285715,-0.008674592345165322,15,SL
LONG,0.011522,0.011429285714285715,-0.009046718079698368,8,SL
SHORT,0.011475,0.011567500000000001,-0.00899654203587641,4,SL
LONG,0.011553,0.011463428571428572,-0.00875308825165999,3,SL
SHORT,0.011529,0.011618999999999999,-0.00874593338497287,7,SL
SHORT,0.011517,0.011352857142857142,0.013458286145715426,2,TP
SHORT,0.011414,0.011490142857142858,-0.007626798125101141,3,SL
SHORT,0.011404,0.01148092857142857,-0.00770055309115114,2,SL
LONG,0.011516,0.011658714285714286,0.011392695876544345,6,TP
LONG,0.011561,0.011699857142857144,0.0110108245702919,5,TP
LONG,0.011625,0.011552214285714285,-0.007261136712749638,1,SL
SHORT,0.011546,0.011616642857142858,-0.007081176636967944,1,SL
LONG,0.011599,0.011741142857142858,0.011254751025334797,2,TP
LONG,0.011629,0.011768285714285716,0.010977445548689846,6,TP
LONG,0.011731,0.011883571428571429,0.012005833140518951,6,TP
SHORT,0.011693,0.0117715,-0.0076686488552860635,4,SL
LONG,0.011715,0.011872857142857143,0.01247478812267555,4,TP
LONG,0.011731,0.011886714285714285,0.012273743561016626,3,TP
LONG,0.011829,0.011981285714285713,0.011873929688537843,2,TP
LONG,0.011906,0.012057857142857143,0.011754673513954539,5,TP
LONG,0.011945,0.012108428571428572,0.012681755665849503,4,TP
LONG,0.011972,0.012128142857142858,0.012042336881294635,3,TP
LONG,0.011974,0.012129857142857144,0.012016297215395322,2,TP
SHORT,0.011966,0.012041571428571428,-0.007275877614454695,1,SL
LONG,0.012118,0.012036357142857144,-0.007737321104378302,4,SL
LONG,0.012154,0.012074,-0.007582195162086579,2,SL
SHORT,0.012138,0.011975999999999999,0.012527054108216418,2,TP
SHORT,0.01205,0.012130214285714286,-0.007612767410774767,2,SL
SHORT,0.011971,0.012055928571428572,-0.008044548325364498,1,SL
LONG,0.012149,0.012055285714285715,-0.008713744811448265,3,SL
LONG,0.01218,0.012082142857142857,-0.009034248182031357,1,SL
SHORT,0.012085,0.012189285714285715,-0.009555523000293054,11,SL
LONG,0.012096,0.01199357142857143,-0.009467970521541913,2,SL
SHORT,0.011989,0.012086785714285713,-0.00909029932334593,1,SL
LONG,0.0121,0.012303285714285715,0.015800472255017683,10,TP
LONG,0.012053,0.012250857142857141,0.015415593035521646,7,TP
LONG,0.012087,0.012268857142857144,0.01404568071954515,7,TP
SHORT,0.012086,0.012177714285714285,-0.008531321852564333,2,SL
LONG,0.012182,0.012361857142857143,0.01376417196331825,5,TP
LONG,0.012202,0.012372285714285714,0.012955557636921466,4,TP
SHORT,0.012142,0.012219214285714286,-0.007319087619615527,1,SL
LONG,0.012265,0.012422428571428572,0.011835594898375157,3,TP
LONG,0.012344,0.012495285714285716,0.011255809647254922,3,TP
LONG,0.012365,0.012287714285714285,-0.007250361042111963,6,SL
LONG,0.012438,0.012358,-0.007431902235086051,3,SL
LONG,0.012499,0.012419,-0.007400512040963258,1,SL
SHORT,0.01242,0.01226,0.012050570962479745,3,TP
SHORT,0.012383,0.012217285714285714,0.012563919972872317,2,TP
SHORT,0.012368,0.012451928571428572,-0.0077402066231851965,6,SL
SHORT,0.012239,0.012331,-0.008460870975590007,2,SL
LONG,0.012274,0.01246,0.01415398403128576,4,TP
LONG,0.012338,0.0122425,-0.008740314475603861,5,SL
LONG,0.012374,0.012280571428571429,-0.00855039368260635,4,SL
LONG,0.01243,0.012333785714285714,-0.008740489598896728,2,SL
SHORT,0.012397,0.012211285714285714,0.014208413762444638,2,TP
SHORT,0.012267,0.012069714285714286,0.015345516523056602,9,TP
SHORT,0.012245,0.012044000000000001,0.015688807705081298,8,TP
LONG,0.012285,0.01218607142857143,-0.009052793767079459,3,SL
SHORT,0.012227,0.012326642857142857,-0.009083535663168663,14,SL
SHORT,0.012198,0.0122985,-0.009171728259543821,11,SL
SHORT,0.012164,0.012264357142857143,-0.009182829453526775,9,SL
SHORT,0.012116,0.012208642857142857,-0.008588301027960266,8,SL
SHORT,0.012101,0.012192714285714286,-0.008522056497439867,6,SL
SHORT,0.012066,0.012156285714285715,-0.008427080640233231,4,SL
SHORT,0.012062,0.012150285714285714,-0.00826614306541884,3,SL
SHORT,0.012036,0.012124071428571428,-0.008264179289135587,2,SL
LONG,0.012134,0.012305857142857144,0.01316327203371881,3,TP
LONG,0.012201,0.012120571428571428,-0.007591965529757493,12,SL
LONG,0.01228,0.0122005,-0.007473941368078107,6,SL
LONG,0.012295,0.012217500000000001,-0.007303375355835694,5,SL
LONG,0.012309,0.012234642857142857,-0.007040876014066443,3,SL
SHORT,0.012229,0.012294285714285714,-0.006310248663722983,10,SL
SHORT,0.012152,0.012214928571428571,-0.006151775637539546,2,SL
LONG,0.0122,0.012136214285714287,-0.006228337236533931,1,SL
SHORT,0.012155,0.012220214285714286,-0.006336591011380509,4,SL
SHORT,0.012124,0.012188785714285715,-0.006315190192390018,2,SL
LONG,0.012275,0.012390142857142857,0.008380273494326462,4,TP
LONG,0.012277,0.012392285714285715,0.00839038154970384,3,TP
LONG,0.012397,0.01233307142857143,-0.006156777561391546,3,SL
LONG,0.012439,0.012376642857142857,-0.006013035039564517,1,SL
SHORT,0.012358,0.012423214285714286,-0.006249389104499125,4,SL
SHORT,0.012342,0.012409714285714286,-0.006456554772758637,3,SL
LONG,0.012388,0.012530285714285714,0.010485769638821085,5,TP
LONG,0.012429,0.012572714285714288,0.010562819672884971,4,TP
LONG,0.012475,0.012401642857142858,-0.006880332092756957,2,SL
SHORT,0.012459,0.012536142857142857,-0.00715363577313599,12,SL
SHORT,0.012386,0.01246592857142857,-0.007411762346510197,4,SL
LONG,0.012393,0.012549285714285714,0.011610805639128086,8,TP
LONG,0.012561,0.012483999999999999,-0.007130085184300693,1,SL
LONG,0.012571,0.012728142857142858,0.011500426150891419,7,TP
SHORT,0.012561,0.012642214285714284,-0.007424055460447109,3,SL
LONG,0.012575,0.012731857142857142,0.01147372905424604,2,TP
LONG,0.012706,0.012622142857142858,-0.007599806615547155,2,SL
SHORT,0.012698,0.012529285714285713,0.012465594891967302,12,TP
SHORT,0.012641,0.012730357142857142,-0.008019217281526103,1,SL
LONG,0.012725,0.012630357142857143,-0.008437552624193101,2,SL
LONG,0.012667,0.012580071428571428,-0.007862601360114518,4,SL
LONG,0.012697,0.0126095,-0.007891391667323,3,SL
LONG,0.012576,0.012495071428571428,-0.007435159941839408,3,SL
SHORT,0.012558,0.012394857142857141,0.012162140980130132,5,TP
LONG,0.01256,0.012484785714285714,-0.006988398544131024,1,SL
SHORT,0.012212,0.012272285714285715,-0.00591234605266222,2,SL
LONG,0.012215,0.012336000000000001,0.008905853458862079,2,TP
LONG,0.012356,0.01229307142857143,-0.006092956574018426,10,SL
LONG,0.012423,0.012362785714285715,-0.005847000379480382,1,SL
LONG,0.012289,0.01239342857142857,0.007497727351987283,5,TP
LONG,0.012298,0.012398142857142856,0.007143019770926685,3,TP
LONG,0.012383,0.012479285714285714,0.006775637106170796,1,TP
LONG,0.012411,0.012357714285714286,-0.005293426338386475,5,SL
LONG,0.012398,0.012351357142857143,-0.004762127532090376,2,SL
SHORT,0.012146,0.012184714285714287,-0.004177283012673948,2,SL
LONG,0.012245,0.012310428571428573,0.004343288805926605,3,TP
SHORT,0.012276,0.012314785714285716,-0.004149524091249245,1,SL
SHORT,0.011943,0.011976,-0.003755511022044077,1,SL
SHORT,0.011942,0.011976571428571428,-0.003886588100577403,1,SL
SHORT,0.011883,0.011917071428571428,-0.0038590437487637788,4,SL
LONG,0.011798,0.011766357142857143,-0.0036820526481485807,2,SL
LONG,0.011804,0.011770571428571429,-0.003831969792322253,8,SL
LONG,0.011813,0.011868,0.0036558875814779465,2,TP
LONG,0.011874,0.011843285714285712,-0.0035866839914339135,2,SL
LONG,0.011983,0.011937,-0.004838771593090318,4,SL
SHORT,0.012036,0.011957714285714285,0.005546879480072709,12,TP
LONG,0.012015,0.012072,0.003744069912609117,7,TP
SHORT,0.012091,0.012123357142857142,-0.003668991969456802,1,SL
LONG,0.012193,0.0121545,-0.0041575494135980265,3,SL
LONG,0.012329,0.012287785714285715,-0.0043428733647729026,3,SL
SHORT,0.012268,0.012263,-0.0005922694283616572,20,TIME
LONG,0.012263,0.012236285714285713,-0.0031784461970387748,2,SL
SHORT,0.012229,0.012255285714285715,-0.0031448471213587617,1,SL
LONG,0.012353,0.012321285714285713,-0.003567334713372116,3,SL
SHORT,0.012357,0.012381785714285715,-0.003001788341169375,6,SL
SHORT,0.012275,0.012236571428571428,0.0021404688521528,1,TP
LONG,0.012332,0.012304142857142857,-0.0032589314674944516,2,SL
LONG,0.012333,0.012302785714285714,-0.003449873162595151,1,SL
LONG,0.01234,0.012302428571428572,-0.0040446862699698985,1,SL
SHORT,0.012231,0.012260928571428572,-0.003440971028761507,2,SL
SHORT,0.012213,0.012241214285714286,-0.0033048600453969837,2,SL
SHORT,0.012152,0.012182571428571428,-0.0035094397148150982,5,SL
LONG,0.012214,0.012182642857142857,-0.0035673115160588234,12,SL
SHORT,0.012208,0.012143,0.004352878201432931,8,TP
LONG,0.012134,0.012188000000000001,0.0034503049283006746,3,TP
LONG,0.012381,0.012338642857142857,-0.004421140687920432,1,SL
SHORT,0.01231,0.012352499999999999,-0.004440599069014283,19,SL
SHORT,0.012324,0.012359357142857142,-0.0038607590547358175,8,SL
LONG,0.012332,0.012299571428571427,-0.003629627913442456,19,SL
LONG,0.012334,0.012301857142857142,-0.0036060367393268003,18,SL
LONG,0.012341,0.012307785714285714,-0.0036913771748063864,2,SL
SHORT,0.012272,0.012206857142857143,0.004336578972006345,10,TP
LONG,0.012285,0.012258642857142857,-0.0031454735740450426,1,SL
LONG,0.012205,0.012166285714285715,-0.004172002106864857,1,SL
SHORT,0.012129,0.012171857142857142,-0.004521002781592175,6,SL
LONG,0.012189,0.0121655,-0.0029279678398557154,1,SL
SHORT,0.012149,0.012097571428571428,0.0032511484005054445,1,TP
LONG,0.012139,0.012110571428571429,-0.0033419203747072626,3,SL
LONG,0.012135,0.012190714285714286,0.0035912060745187943,11,TP
LONG,0.012293,0.012259071428571428,-0.003759991168028275,1,SL
LONG,0.01223,0.0122065,-0.002921504497138127,1,SL
SHORT,0.012193,0.012217857142857143,-0.0030344928383513317,4,SL
LONG,0.012201,0.012251142857142856,0.0031097333942181624,3,TP
LONG,0.012235,0.012285285714285712,0.0031099889077003126,1,TP
LONG,0.01233,0.012300714285714286,-0.0033751593094658574,1,SL
LONG,0.012348,0.012310285714285715,-0.004054282937664854,2,SL
LONG,0.012372,0.012444857142857141,0.004888873493141045,3,TP
LONG,0.012454,0.012532571428571428,0.00530893115235498,8,TP
SHORT,0.012442,0.012481142857142857,-0.004136159692335938,4,SL
LONG,0.012534,0.012499071428571429,-0.0037867058743076267,3,SL
LONG,0.012557,0.012520928571428572,-0.003872615160582015,2,SL
SHORT,0.012414,0.012333,0.005567745074191222,5,TP
LONG,0.012276,0.01236457142857143,0.00621500721500723,7,TP
LONG,0.012416,0.012377142857142857,-0.004129602356406469,1,SL
SHORT,0.012355,0.012273142857142856,0.005669615420430208,10,TP
SHORT,0.012318,0.012357357142857144,-0.004184915868510996,2,SL
SHORT,0.012192,0.012219357142857143,-0.0032388365064798244,1,SL
SHORT,0.012225,0.012180285714285713,0.0026710375079169743,2,TP
SHORT,0.012177,0.012128714285714286,0.0029811074074509456,2,TP
SHORT,0.01212,0.012143785714285715,-0.0029586737484780237,3,SL
LONG,0.012288,0.012262571428571428,-0.003069382440476275,1,SL
LONG,0.012314,0.012281357142857142,-0.003650873570152479,6,SL
SHORT,0.012169,0.012124571428571427,0.0026643415967574366,2,TP
SHORT,0.012049,0.012077571428571429,-0.0033656600783033,2,SL
SHORT,0.011972,0.012001357142857143,-0.0034461519232944484,6,SL
SHORT,0.01195,0.011968428571428573,-0.002539765334988563,3,SL
SHORT,0.011876,0.0118985,-0.0028909946631928687,2,SL
LONG,0.011893,0.011867142857142857,-0.003174148058281644,11,SL
LONG,0.01167,0.011647928571428571,-0.0028912963643040737,3,SL
SHORT,0.011625,0.011645357142857143,-0.0027480909007269174,4,SL
LONG,0.011682,0.011655357142857143,-0.0032806760094895573,5,SL
SHORT,0.01168,0.011706999999999999,-0.0033063124626291343,1,SL
LONG,0.011693,0.01167757142857143,-0.002319470745623108,2,SL
SHORT,0.011497,0.011433142857142857,0.00458526589364261,2,TP
SHORT,0.011465,0.01139342857142857,0.005281816586002131,1,TP
SHORT,0.011411,0.011452214285714284,-0.004598804972213654,1,SL
LONG,0.011432,0.011518857142857143,0.00659772068379494,2,TP
LONG,0.011499,0.0114505,-0.005217758065918731,8,SL
LONG,0.011513,0.011461428571428572,-0.005479408370661742,7,SL
LONG,0.011523,0.011464571428571428,-0.0060706041333482555,2,SL
SHORT,0.011493,0.011553928571428571,-0.0062734073135296544,3,SL
LONG,0.01178,0.011883285714285714,0.007767887460586987,1,TP
LONG,0.011887,0.011824857142857144,-0.006227799877417061,1,SL
SHORT,0.01187,0.011736000000000002,0.010417859577368627,2,TP
SHORT,0.011825,0.011693714285714286,0.010227032838154737,2,TP
SHORT,0.011718,0.011576142857142856,0.011254266780200584,14,TP
SHORT,0.011699,0.011550142857142856,0.011887904911503822,13,TP
LONG,0.011718,0.011641785714285714,-0.007504035305878619,4,SL
SHORT,0.011703,0.011547142857142858,0.01249746381294059,10,TP
SHORT,0.011597,0.011674642857142857,-0.007650555232647126,13,SL
LONG,0.011696,0.011650285714285714,-0.004908540160250218,1,SL
SHORT,0.011556,0.011582785714285714,-0.0033125450946293036,4,SL
LONG,0.011778,0.011748428571428571,-0.003510734298813766,4,SL
LONG,0.011689,0.011669,-0.002711010351612585,1,SL
LONG,0.011791,0.011838428571428571,0.0030224384215563624,4,TP
LONG,0.011738,0.011724,-0.0021927074459021636,8,SL
LONG,0.011827,0.011813857142857143,-0.0021112587421034936,1,SL
LONG,0.011817,0.01185442857142857,0.0021673497020030527,5,TP
LONG,0.01185,0.011895285714285712,0.0028215792646172364,3,TP
LONG,0.011916,0.011889,-0.0032658610271902857,1,SL
SHORT,0.011796,0.011810999999999999,-0.0022700025400049775,3,SL
SHORT,0.011789,0.01180457142857143,-0.002319101558718172,1,SL
LONG,0.011828,0.011866857142857143,0.0022851828590751974,2,TP
SHORT,0.011837,0.011868857142857143,-0.003684095231217376,4,SL
LONG,0.011918,0.011967571428571428,0.0031593747752499688,1,TP
LONG,0.012018,0.012075857142857142,0.0038142072605377173,4,TP
LONG,0.012031,0.012095285714285715,0.004343339230796662,9,TP
LONG,0.012052,0.012123142857142857,0.004902991797449131,7,TP
LONG,0.012194,0.012152,-0.004444316877152742,6,SL
SHORT,0.012215,0.012129571428571429,0.0060429999882224425,7,TP
SHORT,0.012154,0.012199714285714286,-0.004747160355043522,15,SL
SHORT,0.012043,0.012036,-0.00041841143236964664,20,TIME
SHORT,0.012069,0.012038,0.0015751786010965727,20,TIME
SHORT,0.011945,0.011906142857142858,0.002263621419915319,1,TP
SHORT,0.011905,0.011862285714285716,0.002600847825039555,3,TP
SHORT,0.011895,0.011852142857142856,0.002615982643283333,2,TP
SHORT,0.011852,0.011875142857142857,-0.0029488487356542628,2,SL
LONG,0.01205,0.012116142857142857,0.004489033787788866,2,TP
LONG,0.012102,0.012066357142857143,-0.003945203862407597,5,SL
LONG,0.012071,0.012033214285714286,-0.004130288649301094,1,SL
LONG,0.012105,0.012164714285714286,0.003933026494364778,2,TP
LONG,0.012251,0.012213928571428572,-0.004025992047296366,1,SL
SHORT,0.012166,0.012082142857142857,0.00594058527933783,7,TP
SHORT,0.012101,0.012142,-0.004376708944160756,20,TIME
LONG,0.012142,0.012183428571428572,0.0024120055533333193,3,TP
LONG,0.012177,0.0121535,-0.00292986778352644,5,SL
LONG,0.012065,0.012111142857142855,0.0028245219347581294,3,TP
LONG,0.012014,0.011994285714285714,-0.0026409427096958362,1,SL
LONG,0.011982,0.011965857142857143,-0.002347258983713684,8,SL
SHORT,0.011884,0.011894428571428571,-0.0018767610285728145,1,SL
SHORT,0.011752,0.011722285714285715,0.0015348542458809575,2,TP
SHORT,0.011686,0.011697642857142856,-0.0019953165167584377,1,SL
LONG,0.011709,0.011694714285714286,-0.0022200627112234353,4,SL
SHORT,0.011787,0.011758000000000001,0.0014664058513352849,3,TP
SHORT,0.011731,0.011701285714285714,0.001539403484354663,1,TP
LONG,0.01168,0.011648785714285714,-0.003672455968688814,1,SL
SHORT,0.011642,0.011578714285714286,0.00446569443930367,3,TP
SHORT,0.01158,0.01160957142857143,-0.00354715936357941,2,SL
LONG,0.011728,0.011701000000000001,-0.003302182810368314,14,SL
LONG,0.011935,0.011901714285714285,-0.003788916152971499,1,SL
LONG,0.012128,0.012086928571428571,-0.004386496419148122,2,SL
SHORT,0.012115,0.012156142857142858,-0.004384532217691305,1,SL
LONG,0.012158,0.012114142857142858,-0.004607266232698025,1,SL
SHORT,0.012123,0.012171357142857143,-0.004973028010727853,3,SL
SHORT,0.012037,0.011924571428571428,0.008428311290013535,8,TP
LONG,0.011986,0.011957071428571428,-0.003413530070796921,1,SL
LONG,0.012003,0.011975071428571429,-0.003326799252567735,1,SL
SHORT,0.011963,0.011994857142857142,-0.003655900147682355,3,SL
LONG,0.012037,0.012000928571428572,-0.003996712517357225,4,SL
SHORT,0.011898,0.011846714285714287,0.003329108734187903,5,TP
SHORT,0.011827,0.011771857142857143,0.003684295474679301,2,TP
SHORT,0.011802,0.011744,0.003938692098092723,7,TP
SHORT,0.011686,0.011723071428571428,-0.004162262449504238,6,SL
SHORT,0.011662,0.011697214285714286,-0.004010484791861279,1,SL
SHORT,0.011642,0.011682785714285713,-0.00449109495655997,3,SL
LONG,0.011797,0.01189,0.006883360176315968,4,TP
LONG,0.01183,0.011924428571428572,0.006982127762347524,3,TP
SHORT,0.011811,0.011860285714285714,-0.0051555250415551415,1,SL
LONG,0.011887,0.011832357142857143,-0.0055968585129012585,2,SL
SHORT,0.011833,0.011889785714285714,-0.005776008218338679,2,SL
LONG,0.012003,0.012088142857142856,0.0060934647290556984,14,TP
LONG,0.012035,0.0119925,-0.004531366846697193,2,SL
SHORT,0.011975,0.012017357142857142,-0.004524663730437472,2,SL
LONG,0.012124,0.01208242857142857,-0.004428854220672184,2,SL
SHORT,0.011914,0.011860285714285714,0.003528920045289153,6,TP
SHORT,0.011598,0.011614857142857144,-0.002451343107350178,14,SL
SHORT,0.011586,0.011602857142857144,-0.0024528441270623693,1,SL
SHORT,0.011565,0.011577928571428572,-0.0021166566928454414,1,SL
SHORT,0.011502,0.011475571428571429,0.001303028794084394,2,TP
LONG,0.011457,0.011484285714285714,0.0013815758301224399,5,TP
LONG,0.011533,0.011517928571428571,-0.0023068090324658277,5,SL
SHORT,0.011595,0.011609214285714285,-0.0022243968768650415,14,SL
LONG,0.011753,0.011730214285714285,-0.0029387147354474888,7,SL
SHORT,0.011507,0.011523857142857143,-0.002462803872711249,3,SL
SHORT,0.011413,0.011380857142857142,0.001824291416664515,2,TP
SHORT,0.011315,0.011257285714285714,0.004126838491897434,17,TP
LONG,0.011306,0.011294928571428572,-0.0019792524828787786,5,SL
SHORT,0.011194,0.011210571428571429,-0.0024781966001478075,7,SL
SHORT,0.011179,0.0111965,-0.0025629884338855815,2,SL
SHORT,0.011182,0.011196357142857143,-0.0022823048312908814,1,SL
SHORT,0.011149,0.01111142857142857,0.002381331961944012,3,TP
SHORT,0.011003,0.011026357142857143,-0.003118300954207064,2,SL
SHORT,0.011022,0.010971428571428571,0.0036093750000000266,18,TP
SHORT,0.010968,0.010990428571428571,-0.003040736744959859,14,SL
LONG,0.01096,0.010926714285714284,-0.004037017726798763,1,SL
SHORT,0.01093,0.010862857142857143,0.005180957390846897,3,TP
SHORT,0.010901,0.01093592857142857,-0.004193928270510682,14,SL
SHORT,0.010876,0.010910142857142858,-0.004129460135391726,5,SL
LONG,0.011104,0.011171285714285713,0.005059592424866089,2,TP
SHORT,0.011102,0.011138928571428572,-0.004315271409791931,1,SL
LONG,0.011182,0.011138571428571428,-0.004883792830314037,4,SL
LONG,0.011207,0.011161642857142858,-0.0050472153883414075,2,SL
LONG,0.011135,0.011093642857142857,-0.004714157418692743,8,SL
SHORT,0.011091,0.011030857142857144,0.004452237878159849,4,TP
SHORT,0.011027,0.010968428571428572,0.004340001823415319,13,TP
SHORT,0.010841,0.010872785714285713,-0.003923419546837058,1,SL
LONG,0.010875,0.010944714285714285,0.0054105090311987744,9,TP
LONG,0.01097,0.010927642857142858,-0.004861179841125106,10,SL
LONG,0.010794,0.010764142857142858,-0.00376608697953884,1,SL
SHORT,0.010683,0.010607,0.00616507966437252,1,TP
SHORT,0.010621,0.010665142857142857,-0.005138984140591551,15,SL
SHORT,0.010585,0.01063507142857143,-0.005708142197983767,4,SL
LONG,0.01066,0.010613642857142856,-0.005348700080407442,1,SL
SHORT,0.010633,0.010676714285714286,-0.005094357547131944,2,SL
SHORT,0.010642,0.010684571428571429,-0.004984383356508636,1,SL
SHORT,0.010696,0.0107255,-0.0037504545242645895,5,SL
LONG,0.010781,0.010756785714285715,-0.0032460148144222148,5,SL
LONG,0.010803,0.010777,-0.003406738868832692,1,SL
SHORT,0.010701,0.010655714285714287,0.003249899450328387,5,TP
SHORT,0.010542,0.010565071428571427,-0.0031837456308184678,7,SL
SHORT,0.010707,0.010725142857142857,-0.002691619159251978,3,SL
LONG,0.01064,0.010673142857142857,0.0021149301825992292,6,TP
SHORT,0.010636,0.010650571428571428,-0.0023681358478417893,1,SL
LONG,0.010695,0.010685714285714286,-0.0018682294797300871,4,SL
LONG,0.010555,0.010588,0.0021264803410706587,3,TP
SHORT,0.010581,0.010561285714285714,0.0008666558454734083,7,TP
LONG,0.010712,0.010744571428571428,0.002040648671716717,2,TP
LONG,0.010739,0.010799428571428573,0.004627020339749711,6,TP
LONG,0.0109,0.010958571428571429,0.00437352555701176,2,TP
LONG,0.010958,0.010926928571428572,-0.0038355017860401954,4,SL
LONG,0.010909,0.010872642857142858,-0.004332765868286902,3,SL
SHORT,0.010869,0.010802857142857144,0.005122718857445086,4,TP
LONG,0.011039,0.011017714285714285,-0.00292822848860541,2,SL
LONG,0.011022,0.011006785714285715,-0.0023803561707752543,2,SL
SHORT,0.010876,0.010891928571428572,-0.0024624197472571377,2,SL
LONG,0.010839,0.010822214285714286,-0.0025486404913473973,2,SL
LONG,0.011096,0.011070642857142857,-0.0032852507982284998,1,SL
SHORT,0.01105,0.011079357142857144,-0.0036497153651257044,1,SL
LONG,0.011068,0.011035928571428572,-0.0038976715369920525,2,SL
LONG,0.011082,0.011046714285714285,-0.004184056513780509,1,SL
SHORT,0.010976,0.010888,0.007082292432035176,9,TP
SHORT,0.010905,0.010895,-8.214777420845112e-05,20,TIME
LONG,0.011103,0.011079714285714285,-0.0030972452747649584,1,SL
SHORT,0.010941,0.010910714285714286,0.0017757774140753088,2,TP
SHORT,0.010926,0.010941214285714285,-0.002390548189349472,5,SL
LONG,0.011153,0.011127357142857142,-0.003299189199574836,1,SL
LONG,0.011193,0.011164928571428572,-0.003507945016655744,2,SL
LONG,0.01137,0.011435857142857143,0.004792184947857937,3,TP
LONG,0.011403,0.011470714285714285,0.004938286916976621,2,TP
LONG,0.011478,0.011441857142857143,-0.004148881089288902,2,SL
SHORT,0.011454,0.0114915,-0.0042632815559325845,1,SL
LONG,0.011505,0.0114655,-0.004433289873967849,3,SL
LONG,0.011515,0.011474071428571427,-0.004554370076297997,2,SL
SHORT,0.011466,0.011383,0.006291575155934371,4,TP
SHORT,0.011411,0.01145442857142857,-0.004791421907933246,8,SL
LONG,0.011588,0.011668285714285714,0.005928349524138344,2,TP
LONG,0.011641,0.011598285714285714,-0.004669296943070721,3,SL
LONG,0.011689,0.011643714285714285,-0.004874216296151478,1,SL
SHORT,0.011628,0.011535857142857141,0.0069875171824499436,2,TP
SHORT,0.011546,0.011446000000000001,0.0077366765682332925,2,TP
SHORT,0.011504,0.011399571428571429,0.008160745391430635,10,TP
SHORT,0.011421,0.011474,-0.005619138922781874,2,SL
SHORT,0.011394,0.01144242857142857,-0.005232368253492602,2,SL
LONG,0.011241,0.011223571428571428,-0.002550446706571562,2,SL
SHORT,0.011425,0.011382571428571428,0.002727503200381621,8,TP
SHORT,0.011363,0.011380857142857142,-0.0025690507870358417,5,SL
SHORT,0.011611,0.011644642857142857,-0.0038891274344425844,6,SL
LONG,0.011735,0.011702571428571428,-0.0037634061720129832,1,SL
SHORT,0.011663,0.011695214285714286,-0.0037544844350253506,1,SL
LONG,0.0117,0.011666357142857143,-0.003875457875457843,3,SL
LONG,0.011554,0.011610285714285715,0.0038715349044239353,2,TP
LONG,0.01163,0.01159992857142857,-0.0035856774352046586,1,SL
SHORT,0.011443,0.0114785,-0.00409273859824899,3,SL
SHORT,0.011364,0.011392571428571429,-0.003507899884636622,6,SL
SHORT,0.011353,0.011379857142857143,-0.0033600597547044355,2,SL
LONG,0.011374,0.011346571428571428,-0.0034115149840489014,1,SL
SHORT,0.011338,0.011367,-0.0035512448315297976,10,SL
LONG,0.011692,0.011759857142857141,0.004803724158154555,2,TP
LONG,0.011724,0.011795285714285715,0.005080323634059637,1,TP
SHORT,0.011703,0.011622,0.005969540526587492,4,TP
SHORT,0.011684,0.011723928571428571,-0.004405733085569795,1,SL
SHORT,0.011661,0.011704285714285714,-0.004698279018674477,8,SL
LONG,0.011736,0.011682285714285714,-0.005576881877495387,6,SL
SHORT,0.011756,0.011804928571428572,-0.005144757940085508,9,SL
SHORT,0.011721,0.011772714285714286,-0.005392724095669154,5,SL
LONG,0.011848,0.01180292857142857,-0.00480413813060676,4,SL
LONG,0.011866,0.011817642857142856,-0.005075269076111887,2,SL
SHORT,0.011761,0.011667428571428572,0.007019884415711553,7,TP
SHORT,0.011639,0.011670714285714286,-0.0037174245669869812,10,SL
LONG,0.011759,0.011838428571428573,0.005754704603161077,2,TP
LONG,0.011796,0.011878142857142856,0.005963619628929996,2,TP
LONG,0.011814,0.011899142857142856,0.006206945754431704,2,TP
