strategy,total_trades,win_rate,total_pnl,avg_win,avg_loss,max_dd,rr_ratio,avg_duration_mins
RSI21_30_70_24h,417,43.16546762589928,-22.605550929278554,0.5549203095226051,-0.5168405343601158,35.90073520989178,-0.6296681891642714,15.829736211031175
RSI21_25_80_24h,188,40.95744680851064,-11.832485790204014,0.6140521520529416,-0.5325630765610857,18.497466519948247,-0.6396814275859611,16.601063829787233
RSI21_25_70_24h,188,41.48936170212766,-12.542870608761088,0.5926924620929414,-0.5342989332000955,19.531896027083594,-0.6421737342533831,16.29255319148936
RSI14_25_75_us,184,39.67391304347826,-14.344569408131887,0.6163823359678073,-0.5345989183223586,21.314344129659563,-0.6730007417010303,46.244565217391305
RSI21_25_75_us,72,30.555555555555557,-8.166582072403578,0.7762457716217632,-0.5048797809616474,12.088965601279806,-0.6755401861296567,27.86111111111111
RSI21_25_80_us,72,30.555555555555557,-8.166582072403578,0.7762457716217632,-0.5048797809616474,12.088965601279806,-0.6755401861296567,27.86111111111111
RSI7_20_75_24h,1381,52.78783490224475,-27.861060094561132,0.33762268874941914,-0.4202269941608708,40.492022760370304,-0.6880629367280919,9.256335988414193
RSI14_25_70_us,189,42.32804232804233,-13.708213935097953,0.5516720857640096,-0.5306603742772359,19.902615707163687,-0.6887644386443065,48.370370370370374
RSI21_25_70_us,72,30.555555555555557,-8.707963767736155,0.7516375127430096,-0.5048797809616474,12.432509832599596,-0.7004188120489384,27.77777777777778
RSI21_20_75_24h,92,40.21739130434783,-6.301473100157844,0.5617009981462675,-0.49244381875581344,8.860913066046384,-0.711153924340381,12.293478260869565
RSI7_20_75_asian,481,53.222453222453225,-7.674763513316128,0.3175034755439374,-0.39535845890028476,10.737481168928277,-0.7147638624526833,30.045738045738045
RSI7_20_70_us,452,52.876106194690266,-15.81574718363615,0.3593106099366265,-0.47742245520417786,21.99047682643488,-0.7192089243205472,22.643805309734514
RSI14_30_75_us,302,37.086092715231786,-26.80180667108548,0.6532519031752394,-0.5261369464563803,36.98574842533715,-0.7246522731638129,40.40397350993378
RSI7_20_70_asian,488,55.73770491803278,-9.328959922141875,0.2824323004949845,-0.39884511878137807,12.733517039577409,-0.7326302617844126,28.92622950819672
RSI7_25_80_24h,1558,51.47625160462132,-32.971905747760566,0.37094407485640885,-0.43712837801931276,44.77398394493598,-0.7364076823789041,10.793324775353017
RSI21_20_70_24h,92,40.21739130434783,-7.338905151848866,0.5336622940465101,-0.49244381875581344,9.898345117737408,-0.7414274875805112,11.923913043478262
RSI14_25_80_us,184,38.04347826086957,-16.077223951976194,0.6426474868493538,-0.5356363862406224,21.499099180232143,-0.7478091903849989,46.69021739130435
RSI14_30_80_us,299,36.45484949832776,-27.25503511243771,0.6736435710522551,-0.5299062334585974,36.2650166562543,-0.7515517053467913,41.541806020066886
VolSurge_3.0x_us,232,30.17241379310345,-26.572233585670723,0.8864103728965897,-0.5470429610397036,35.237667262323285,-0.7540860576228384,47.047413793103445
RSI14_30_70_us,312,39.1025641025641,-27.98451840773608,0.5842688790120895,-0.5224490613011105,37.064580781680604,-0.7550205025269731,37.79807692307692
EMA20_200_Long_asian_ATR_3.0x6.0,98,22.448979591836736,-14.12358668134264,1.0981575888066888,-0.503724389935392,18.61895168935832,-0.758559714691939,74.24489795918367
VolSurge_5.0x_us,90,33.33333333333333,-8.820113268081235,0.7970120022274174,-0.5455078889150627,11.584942425439474,-0.7613428659527105,26.711111111111112
